CustomerID,frequency_orders,monetary_total,monetary_mean,monetary_median,recency_days,orders_last_30d,spend_last_30d,orders_last_60d,spend_last_60d,orders_last_90d,spend_last_90d,trend_orders_30_vs_90,trend_spend_30_vs_90,churn
15683,1,193.75,19.375,17.55,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15687,9,2993.1,18.030722891566263,17.0,8,3.0,751.92,3.0,751.92,4.0,1313.65,0.8,0.572715171338379,0
15689,2,254.1,28.233333333333334,15.3,119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15690,2,239.76,12.618947368421052,10.08,3,1.0,128.76,1.0,128.76,1.0,128.76,1.0,1.0,0
15691,1,136.8,68.4,68.4,251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15692,1,191.04,15.92,17.55,27,1.0,191.04,1.0,191.04,1.0,191.04,1.0,1.0,0
15694,14,6479.4,83.06923076923077,60.6,0,4.0,1763.3600000000001,4.0,1763.3600000000001,5.0,3173.62,0.8333333333333334,0.5557704544165917,0
15695,2,409.98,18.635454545454547,17.700000000000003,266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15696,8,2736.46,16.002690058479534,15.0,32,0.0,0.0,1.0,719.61,2.0,1098.56,0.3333333333333333,0.000909454690967296,0
15699,1,309.65,17.202777777777776,16.65,17,1.0,309.65,1.0,309.65,1.0,309.65,1.0,1.0,0
15700,2,696.68,8.10093023255814,6.52,171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15701,4,1542.14,6.506919831223629,4.95,1,1.0,318.94,1.0,318.94,3.0,685.14,0.5,0.46628967849127,0
15703,1,211.5,42.3,30.599999999999998,264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15704,4,2293.62,19.603589743589744,15.9,139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15705,1,143.1,23.849999999999998,15.9,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15706,4,1060.56,19.28290909090909,15.9,63,0.0,0.0,0.0,0.0,3.0,610.51,0.25,0.0016352962339127733,0
15707,4,945.58,4.418598130841121,3.36,34,0.0,0.0,2.0,590.58,4.0,945.58,0.2,0.0010564347440258615,0
15708,7,3364.2400000000002,11.68138888888889,8.5,40,0.0,0.0,1.0,663.8100000000001,1.0,663.8100000000001,0.5,0.0015041891668296204,0
15709,1,133.25,22.208333333333332,18.4,283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15712,5,1072.3600000000001,20.233207547169815,16.5,8,1.0,206.45,1.0,206.45,2.0,306.05,0.6666666666666666,0.6756228627259403,0
15713,2,356.7,18.773684210526316,15.8,142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15714,2,330.88,9.453714285714286,5.04,11,1.0,198.4,1.0,198.4,2.0,330.88,0.6666666666666666,0.6008195733397614,0
15716,4,1118.81,9.481440677966102,5.925000000000001,145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15717,1,150.3,21.47142857142857,19.8,233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15719,13,5045.61,5.384855923159018,4.16,32,0.0,0.0,1.0,616.83,2.0,976.94,0.3333333333333333,0.0010225576211219502,0
15720,1,598.73,4.677578125,2.95,23,1.0,598.73,1.0,598.73,1.0,598.73,1.0,1.0,0
15721,1,507.08,5.572307692307692,3.75,11,1.0,507.08,1.0,507.08,1.0,507.08,1.0,1.0,0
15722,5,2222.56,32.21101449275362,23.700000000000003,35,0.0,0.0,2.0,797.7600000000001,2.0,797.7600000000001,0.3333333333333333,0.0012519405077870698,0
15723,1,203.1,4.953658536585365,2.95,364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15724,2,218.25,19.84090909090909,17.700000000000003,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15725,1,415.25,12.9765625,11.68,14,1.0,415.25,1.0,415.25,1.0,415.25,1.0,1.0,0
15727,7,5178.96,17.14887417218543,13.200000000000001,16,1.0,569.67,1.0,569.67,1.0,569.67,1.0,1.0,0
15729,1,85.0,17.0,15.0,212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15730,3,1120.88,16.01257142857143,15.0,65,0.0,0.0,0.0,0.0,1.0,343.66,0.5,0.002901410085301456,0
15732,2,294.12,21.00857142857143,17.1,211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15733,1,162.3,16.23,16.45,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15734,2,1339.45,51.517307692307696,33.1,114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15737,8,1205.1200000000001,16.73777777777778,16.5,14,2.0,123.61,2.0,123.61,3.0,307.19,0.75,0.40432849865342807,0
15738,16,4812.42,27.817456647398846,19.799999999999997,18,1.0,316.90000000000003,2.0,652.45,3.0,958.97,0.5,0.33115618196401975,0
15739,1,449.12,56.14,50.81999999999999,65,0.0,0.0,0.0,0.0,1.0,449.12,0.5,0.002221629787612192,0
15740,1,154.88,17.20888888888889,17.34,48,0.0,0.0,1.0,154.88,1.0,154.88,0.5,0.006415191172696947,0
15743,4,784.46,8.914318181818182,7.5,15,1.0,212.85,2.0,350.41,2.0,350.41,0.6666666666666666,0.6085484192254061,0
15744,1,34.8,11.6,13.919999999999998,77,0.0,0.0,0.0,0.0,1.0,34.8,0.5,0.02793296089385475,0
15745,4,1094.59,17.654677419354837,17.55,18,1.0,177.31,2.0,486.84000000000003,3.0,791.74,0.5,0.22492872820849208,0
15746,1,196.88,7.031428571428571,5.475,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15747,3,974.04,10.473548387096773,6.24,12,1.0,424.57,1.0,424.57,1.0,424.57,1.0,1.0,0
15748,1,149.31,7.11,6.25,39,0.0,0.0,1.0,149.31,1.0,149.31,0.5,0.006652917304237908,0
15749,3,44534.3,4453.43,4388.5,234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15750,8,2465.48,8.414607508532423,6.24,2,2.0,527.53,3.0,847.58,4.0,1355.65,0.6,0.38958463863192416,0
15752,7,2637.38,6.41698296836983,4.95,39,0.0,0.0,1.0,533.23,1.0,533.23,0.5,0.0018718529472324654,0
15753,1,79.2,79.2,79.2,304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15754,3,458.57,16.3775,16.5,50,0.0,0.0,1.0,155.15,2.0,366.77,0.3333333333333333,0.002719090736057862,0
15755,6,2364.25,16.7677304964539,16.3,9,1.0,287.51,1.0,287.51,3.0,1219.42,0.5,0.23640222218580487,0
15756,4,532.96,2.7758333333333334,2.08,60,0.0,0.0,0.0,0.0,1.0,168.12,0.5,0.005912961210974456,0
15757,2,714.42,15.876,15.0,65,0.0,0.0,0.0,0.0,1.0,453.06,0.5,0.0022023521120556754,0
15758,1,205.25,22.805555555555557,17.85,24,1.0,205.25,1.0,205.25,1.0,205.25,1.0,1.0,0
15759,3,253.04,36.14857142857143,35.400000000000006,217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15762,2,583.75,15.777027027027026,16.95,64,0.0,0.0,0.0,0.0,2.0,583.75,0.3333333333333333,0.0017101325352714834,0
15763,2,1086.92,17.818360655737706,16.5,31,0.0,0.0,1.0,564.4300000000001,2.0,1086.92,0.3333333333333333,0.0009191852342083976,0
15764,6,3279.97,18.222055555555553,15.9,87,0.0,0.0,0.0,0.0,1.0,3.35,0.5,0.2298850574712644,0
15766,1,315.06,28.64181818181818,16.5,63,0.0,0.0,0.0,0.0,1.0,315.06,0.5,0.003163956210846042,0
15768,3,621.8299999999999,23.03074074074074,14.850000000000001,115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15769,26,56252.72,432.7132307692308,358.0,6,1.0,3404.0,4.0,7885.0,7.0,14389.0,0.25,0.23662265462126478,0
15773,1,635.6800000000001,63.568000000000005,19.5,5,1.0,635.6800000000001,1.0,635.6800000000001,1.0,635.6800000000001,1.0,1.0,0
15774,1,270.8,10.832,8.5,68,0.0,0.0,0.0,0.0,1.0,270.8,0.5,0.003679175864606328,0
15775,1,104.9,14.985714285714286,15.0,244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15776,1,241.62,13.423333333333334,12.2,132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15777,4,1047.11,49.862380952380946,17.700000000000003,240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15780,3,475.28000000000003,16.38896551724138,15.9,183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15781,3,345.46,17.273,15.45,24,1.0,134.16,1.0,134.16,1.0,134.16,1.0,1.0,0
15782,3,2614.7400000000002,60.80790697674419,59.400000000000006,9,1.0,450.40000000000003,2.0,976.4,3.0,2614.7400000000002,0.5,0.17257066833859633,0
15783,1,246.3,17.592857142857145,15.35,10,1.0,246.3,1.0,246.3,1.0,246.3,1.0,1.0,0
15785,5,2328.9700000000003,28.059879518072293,16.5,32,0.0,0.0,1.0,663.14,1.0,663.14,0.5,0.001505706628120577,0
15786,3,4932.2,18.47265917602996,16.5,45,0.0,0.0,2.0,1771.36,2.0,1771.36,0.3333333333333333,0.0005642194588006952,0
15787,3,948.05,4.602184466019417,3.3,25,2.0,456.0,2.0,456.0,3.0,948.05,0.75,0.4815341657446921,0
15789,1,351.3,14.052,15.0,357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15790,1,220.85,6.31,4.949999999999999,9,1.0,220.85,1.0,220.85,1.0,220.85,1.0,1.0,0
15791,2,1612.69,21.502533333333336,17.700000000000003,43,0.0,0.0,1.0,389.45000000000005,1.0,389.45000000000005,0.5,0.0025611473940325264,0
15793,3,965.61,80.4675,76.32000000000001,14,1.0,353.61,2.0,658.97,2.0,658.97,0.6666666666666666,0.5373123020743367,0
15795,1,610.01,14.524047619047618,16.6,149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15796,8,2711.56,20.38766917293233,17.700000000000003,0,2.0,823.85,2.0,823.85,3.0,1135.8400000000001,0.75,0.7255638436367474,0
15797,4,2207.4,275.925,298.20000000000005,112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15799,3,884.14,9.021836734693878,6.734999999999999,75,0.0,0.0,0.0,0.0,1.0,402.90000000000003,0.5,0.0024758603614756128,0
15800,2,699.08,5.874621848739496,4.2,106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15801,3,1063.95,16.62421875,17.17,45,0.0,0.0,2.0,926.73,2.0,926.73,0.3333333333333333,0.00107789981999073,0
15802,1,451.42,451.42,451.42,142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15803,1,415.82000000000005,51.977500000000006,50.61000000000001,50,0.0,0.0,1.0,415.82000000000005,1.0,415.82000000000005,0.5,0.0023991171248980373,0
15804,13,4206.39,16.05492366412214,15.0,0,3.0,670.4399999999999,4.0,1032.87,8.0,1651.55,0.4444444444444444,0.4063054067955584,0
15805,17,5528.4800000000005,18.367043189368772,15.9,22,1.0,370.4,5.0,1690.23,6.0,1960.48,0.2857142857142857,0.18934681974835327,0
15806,3,784.58,25.309032258064516,14.850000000000001,45,0.0,0.0,1.0,262.7,1.0,262.7,0.5,0.0037921880925293897,0
15807,3,903.9,18.83125,16.5,49,0.0,0.0,2.0,268.3,3.0,903.9,0.25,0.0011050944855785169,0
15808,4,3734.9700000000003,17.95658653846154,13.375,305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15809,5,515.77,14.736285714285714,15.3,35,0.0,0.0,1.0,116.56,1.0,116.56,0.5,0.008506294658046955,0
15810,4,1391.98,15.640224719101123,16.5,78,0.0,0.0,0.0,0.0,1.0,30.79,0.5,0.031456432840515886,0
15811,6,2218.62,16.681353383458646,15.299999999999999,21,1.0,444.82,1.0,444.82,1.0,444.82,1.0,1.0,0
15812,5,1801.14,43.930243902439024,12.75,106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15813,2,1303.9099999999999,32.59775,17.0,207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15814,4,1945.33,27.018472222222222,18.240000000000002,16,1.0,368.14,4.0,1945.33,4.0,1945.33,0.4,0.18965951303221962,0
15815,5,2100.6,42.86938775510204,35.400000000000006,63,0.0,0.0,0.0,0.0,1.0,225.9,0.5,0.004407227853680035,0
15819,4,1905.45,15.491463414634147,15.0,48,0.0,0.0,1.0,319.98,1.0,319.98,0.5,0.0031154589070970153,0
15820,1,206.98,12.175294117647057,5.9,319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15821,2,570.96,9.209032258064516,8.275,43,0.0,0.0,1.0,316.78,2.0,570.96,0.3333333333333333,0.001748374012168683,0
15822,2,885.47,26.832424242424242,20.4,2,1.0,445.27,1.0,445.27,1.0,445.27,1.0,1.0,0
15823,1,15.0,15.0,15.0,371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15825,1,532.94,26.647000000000002,9.9,171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15826,3,1654.31,24.328088235294118,19.85,55,0.0,0.0,2.0,934.3100000000001,2.0,934.3100000000001,0.3333333333333333,0.0010691642343180336,0
15827,14,1836.0900000000001,15.966000000000001,15.8,72,0.0,0.0,0.0,0.0,1.0,237.93,0.5,0.0041853262461808895,0
15829,2,636.14,12.473333333333333,10.2,98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15830,1,576.0,14.76923076923077,15.0,37,0.0,0.0,1.0,576.0,1.0,576.0,0.5,0.0017331022530329288,0
15831,3,801.76,11.790588235294118,5.5,57,0.0,0.0,1.0,350.65,1.0,350.65,0.5,0.0028437366699843596,0
15832,1,836.79,15.49611111111111,15.299999999999999,253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15834,4,2233.75,8.182234432234432,4.55,69,0.0,0.0,0.0,0.0,1.0,441.93,0.5,0.002257693089201454,0
15835,4,954.09,19.0818,17.700000000000003,43,0.0,0.0,1.0,278.58,1.0,278.58,0.5,0.003576793762071679,0
15836,1,137.37,13.737,12.75,49,0.0,0.0,1.0,137.37,1.0,137.37,0.5,0.007227000072270001,0
15837,1,391.98,16.3325,16.55,64,0.0,0.0,0.0,0.0,1.0,391.98,0.5,0.002544658761260115,0
15838,19,33643.08,201.45556886227547,127.49999999999999,10,5.0,5309.5,5.0,5309.5,7.0,19489.58,0.75,0.272464954865376,0
15839,3,1048.49,16.911129032258064,16.5,32,0.0,0.0,1.0,258.13,2.0,749.31,0.3333333333333333,0.0013327824499206995,0
15840,2,355.56,13.168888888888889,13.919999999999998,58,0.0,0.0,1.0,113.82,1.0,113.82,0.5,0.00870928409684724,0
15841,4,1224.06,26.043829787234042,15.0,72,0.0,0.0,0.0,0.0,2.0,610.8000000000001,0.3333333333333333,0.0016345210853220004,0
15843,1,118.95000000000002,14.868750000000002,13.8,303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15844,1,130.73999999999998,11.885454545454543,10.2,45,0.0,0.0,1.0,130.73999999999998,1.0,130.73999999999998,0.5,0.0075907089722180065,0
15845,8,3711.77,26.896884057971015,24.300000000000004,17,1.0,301.29,2.0,641.77,3.0,1185.01,0.5,0.25487980708425734,0
15847,2,389.27,17.694090909090907,15.0,37,0.0,0.0,1.0,208.59,1.0,208.59,0.5,0.004771220000954244,0
15850,2,238.85,2.4623711340206187,1.65,18,1.0,119.97,1.0,119.97,1.0,119.97,1.0,1.0,0
15852,2,160.71,7.305000000000001,3.3,186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15853,1,110.8,3.6933333333333334,3.35,51,0.0,0.0,1.0,110.8,1.0,110.8,0.5,0.008944543828264758,0
15854,12,2974.65,21.247500000000002,4.65,3,2.0,134.71,2.0,134.71,3.0,580.96,0.75,0.23319472128668636,0
15855,5,712.24,8.903,7.8,136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15856,27,16387.57,25.40708527131783,10.5,3,6.0,3110.7000000000003,9.0,4441.99,10.0,4945.63,0.6363636363636364,0.629054528032216,0
15857,1,297.0,21.214285714285715,15.299999999999999,18,1.0,297.0,1.0,297.0,1.0,297.0,1.0,1.0,0
15858,5,1438.85,7.533246073298429,5.04,15,1.0,191.01000000000002,2.0,468.73,3.0,622.63,0.5,0.3078908968458862,0
15860,8,977.21,6.881760563380282,4.68,40,0.0,0.0,1.0,102.01,2.0,210.07,0.3333333333333333,0.004737764722603875,0
15861,8,3165.36,5.797362637362638,4.2,11,4.0,1471.62,5.0,2035.36,5.0,2035.36,0.8333333333333334,0.7231628985051759,0
15862,4,832.88,5.665850340136054,3.75,7,1.0,173.15,1.0,173.15,1.0,173.15,1.0,1.0,0
15863,2,68.84,3.8244444444444445,3.35,25,1.0,59.64,1.0,59.64,1.0,59.64,1.0,1.0,0
15864,6,1936.3200000000002,96.816,103.62,21,2.0,457.9200000000001,2.0,457.9200000000001,3.0,978.46,0.75,0.46854389153206877,0
15865,3,895.13,22.37825,17.0,40,0.0,0.0,1.0,291.28,2.0,581.2,0.3333333333333333,0.0017176228100309172,0
15866,1,230.53,5.122888888888889,2.95,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15867,15,3812.64,8.270368763557483,4.95,4,2.0,505.02,2.0,505.02,3.0,862.73,0.75,0.5858543757887302,0
15869,2,149.64,9.975999999999999,8.850000000000001,276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15870,1,354.09000000000003,4.659078947368421,4.05,32,0.0,0.0,1.0,354.09000000000003,1.0,354.09000000000003,0.5,0.002816187445436368,0
15872,2,360.93,2.819765625,1.7,14,2.0,360.93,2.0,360.93,2.0,360.93,1.0,1.0,0
15874,7,4405.88,36.71566666666667,15.45,63,0.0,0.0,0.0,0.0,1.0,2198.13,0.5,0.0004547252777234633,0
15877,2,493.28,3.823875968992248,1.65,1,2.0,493.28,2.0,493.28,2.0,493.28,1.0,1.0,0
15880,1,343.28000000000003,3.2693333333333334,2.1,368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15881,5,501.39000000000004,17.289310344827587,5.699999999999999,311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15882,4,516.36,22.450434782608696,21.0,198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15883,2,396.48,8.091428571428573,5.04,1,1.0,252.72,2.0,396.48,2.0,396.48,0.6666666666666666,0.6383214249773573,0
15885,3,379.35,21.075000000000003,18.825,92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15886,1,181.09,15.090833333333334,9.295,59,0.0,0.0,1.0,181.09,1.0,181.09,0.5,0.00549178977428744,0
15888,1,168.31,14.025833333333333,5.025,80,0.0,0.0,0.0,0.0,1.0,168.31,0.5,0.005906325674797709,0
15889,2,446.87,4.80505376344086,2.95,156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15891,1,524.52,8.459999999999999,5.1,226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15894,2,263.55,6.4280487804878055,2.95,252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15895,1,179.17,16.288181818181815,2.08,149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15897,2,222.05,9.252083333333333,3.75,193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15898,5,1388.88,16.149767441860465,8.1,0,1.0,385.89,1.0,385.89,1.0,385.89,1.0,1.0,0
15899,1,56.25,14.0625,13.175,368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15900,1,351.11,6.884509803921569,4.949999999999999,23,1.0,351.11,1.0,351.11,1.0,351.11,1.0,1.0,0
15901,3,363.88,3.136896551724138,2.1,16,1.0,130.53,1.0,130.53,2.0,253.39,0.6666666666666666,0.517040764180982,0
15903,7,5126.76,69.28054054054054,32.7,9,3.0,2606.4,3.0,2606.4,5.0,4485.12,0.6666666666666666,0.581214947437875,0
15904,1,164.68,5.489333333333334,3.9,7,1.0,164.68,1.0,164.68,1.0,164.68,1.0,1.0,0
15906,7,1567.69,10.451266666666667,7.5,19,2.0,179.49,2.0,179.49,3.0,769.98,0.75,0.2341046460349166,0
15907,3,967.45,3.8853413654618474,2.6,3,1.0,437.93,1.0,437.93,1.0,437.93,1.0,1.0,0
15909,1,191.94,27.419999999999998,19.799999999999997,173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15910,8,1232.18,4.614906367041199,3.32,0,2.0,380.40999999999997,2.0,380.40999999999997,3.0,568.82,0.75,0.6693517251061738,0
15912,2,264.62,13.927368421052632,10.5,177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15916,8,1528.09,9.858645161290323,7.8,15,2.0,560.66,2.0,560.66,3.0,679.5600000000001,0.75,0.8252909368755141,0
15917,1,123.1,10.258333333333333,9.525,247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15918,2,334.23,8.35575,6.425,190,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15919,2,639.89,4.4747552447552446,3.75,19,1.0,369.17,1.0,369.17,1.0,369.17,1.0,1.0,0
15920,4,167.5,2.7916666666666665,2.435,153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15921,1,336.03000000000003,13.441200000000002,8.5,172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15922,1,369.5,33.59090909090909,30.0,372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15923,1,127.08,6.051428571428572,5.0,372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15925,1,207.15,17.2625,15.95,193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15930,1,426.63,20.315714285714286,16.5,66,0.0,0.0,0.0,0.0,1.0,426.63,0.5,0.002338470172812946,0
15932,8,2495.87,21.703217391304346,15.6,3,1.0,300.21999999999997,1.0,300.21999999999997,2.0,609.92,0.6666666666666666,0.4930596477443855,0
15933,3,1107.46,14.965675675675676,14.925,20,1.0,379.19,1.0,379.19,3.0,1107.46,0.5,0.3429893726431265,0
15935,2,416.86,34.73833333333334,10.02,238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15937,1,145.35,20.764285714285712,19.799999999999997,63,0.0,0.0,0.0,0.0,1.0,145.35,0.5,0.006832934745473181,0
15938,5,404.58,22.476666666666667,16.4,111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15939,15,6115.01,80.46065789473684,46.5,89,0.0,0.0,0.0,0.0,1.0,254.76,0.5,0.00390991554582421,0
15940,1,35.8,35.8,35.8,310,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15942,1,337.44,24.102857142857143,19.7,133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15944,1,325.1,54.18333333333334,17.700000000000003,276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15945,1,181.0,90.5,90.5,364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15947,1,1708.24,58.9048275862069,31.8,82,0.0,0.0,0.0,0.0,1.0,1708.24,0.5,0.000585055346235754,0
15948,2,955.24,15.920666666666667,15.0,7,1.0,311.0,2.0,955.24,2.0,955.24,0.6666666666666666,0.32627792186062077,0
15949,2,364.72,19.19578947368421,16.5,16,1.0,127.68,1.0,127.68,2.0,364.72,0.6666666666666666,0.3518538772831674,0
15950,4,1765.51,18.015408163265306,17.0,31,0.0,0.0,1.0,418.29,2.0,674.13,0.3333333333333333,0.0014811962140624769,0
15951,2,708.22,17.273658536585366,16.8,8,1.0,333.05,1.0,333.05,1.0,333.05,1.0,1.0,0
15952,4,806.57,8.863406593406594,6.24,33,0.0,0.0,1.0,225.17000000000002,2.0,478.77,0.3333333333333333,0.0020843320757863142,0
15953,8,1659.3799999999999,16.932448979591836,12.75,14,2.0,419.74,3.0,581.55,4.0,833.24,0.6,0.5043392788645953,0
15955,14,4416.26,24.13256830601093,19.799999999999997,23,1.0,570.98,3.0,1441.77,6.0,1952.6100000000001,0.2857142857142857,0.29278105660802306,0
15957,1,428.89,10.211666666666666,7.5,31,0.0,0.0,1.0,428.89,1.0,428.89,0.5,0.00232617646374654,0
15958,1,104.35,14.907142857142857,8.25,73,0.0,0.0,0.0,0.0,1.0,104.35,0.5,0.009492168960607499,0
15963,2,470.76,16.812857142857144,15.0,19,1.0,190.72,2.0,470.76,2.0,470.76,0.6666666666666666,0.4063930812277429,0
15965,4,845.64,6.931475409836065,4.4399999999999995,16,3.0,689.45,3.0,689.45,3.0,689.45,1.0,1.0,0
15967,2,418.83,4.986071428571428,4.949999999999999,22,1.0,245.03,1.0,245.03,1.0,245.03,1.0,1.0,0
15969,3,666.1,33.305,30.9,2,1.0,135.0,2.0,357.4,2.0,357.4,0.6666666666666666,0.37946428571428575,0
15970,1,314.1,28.55454545454546,16.5,303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15971,12,4199.85,119.9957142857143,63.0,17,1.0,204.0,3.0,1613.0,5.0,2090.4,0.3333333333333333,0.09802046476044754,0
15973,1,307.82000000000005,76.95500000000001,46.86,366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15974,7,3442.15,19.557670454545455,17.4,38,0.0,0.0,1.0,547.14,1.0,547.14,0.5,0.0018243514430619915,0
15975,1,371.01,15.45875,15.4,83,0.0,0.0,0.0,0.0,1.0,371.01,0.5,0.0026880997822639175,0
15976,2,430.94,4.39734693877551,3.37,164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15977,2,1054.73,16.226615384615386,12.600000000000001,16,1.0,699.1,2.0,1054.73,2.0,1054.73,0.6666666666666666,0.6631430384662745,0
15978,1,1098.78,22.42408163265306,17.4,76,0.0,0.0,0.0,0.0,1.0,1098.78,0.5,0.0009092727636436378,0
15980,3,2398.86,55.78744186046512,46.24,88,0.0,0.0,0.0,0.0,2.0,1638.68,0.3333333333333333,0.0006098750975800156,0
15981,8,3408.48,35.13896907216495,23.4,24,1.0,558.6,1.0,558.6,2.0,950.28,0.6666666666666666,0.5882600285930536,0
15983,4,1475.02,13.053274336283186,7.8,21,1.0,326.75,1.0,326.75,1.0,326.75,1.0,1.0,0
15984,10,2837.67,10.50988888888889,5.04,2,2.0,745.71,2.0,745.71,3.0,988.91,0.75,0.7543210998979706,0
15985,2,1142.42,30.876216216216218,23.400000000000002,122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
15986,1,168.12,12.008571428571429,13.52,29,1.0,168.12,1.0,168.12,1.0,168.12,1.0,1.0,0
15987,7,1451.28,10.366285714285715,2.95,11,1.0,244.86,1.0,244.86,1.0,244.86,1.0,1.0,0
15988,1,158.03,5.852962962962963,3.75,18,1.0,158.03,1.0,158.03,1.0,158.03,1.0,1.0,0
15990,2,792.11,15.232884615384616,12.600000000000001,43,0.0,0.0,1.0,390.74,1.0,390.74,0.5,0.0025527135344871597,0
15992,1,41.989999999999995,13.996666666666664,13.52,3,1.0,41.989999999999995,1.0,41.989999999999995,1.0,41.989999999999995,1.0,1.0,0
15993,7,2797.57,5.068061594202899,3.63,8,4.0,1072.21,7.0,2797.57,7.0,2797.57,0.625,0.3834851370521373,0
15994,1,427.07,12.202,8.3,54,0.0,0.0,1.0,427.07,1.0,427.07,0.5,0.002336066531174808,0
15996,6,1060.68,8.159076923076924,7.5,87,0.0,0.0,0.0,0.0,1.0,152.82,0.5,0.00650110518788194,0
